timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 00:27:00,49762.39627820904,49780.26465992582,49712.06492500684,49759.844406493896,4.319499239080368,214937.6100506079
2024-01-01 00:28:00,49732.364343713096,49734.02111128159,49713.34842219093,49715.31812413132,7.136693076007579,354802.9666280021
2024-01-01 00:29:00,49717.77965622343,49726.776982237636,49685.400139226826,49716.948320966214,4.717726245580456,234550.9519439895
2024-01-01 00:30:00,49687.694325611956,49704.33333895488,49687.17855546222,49695.92855745758,8.599174034633979,427343.93847831443
2024-01-01 00:31:00,49780.3082348374,49813.482734221674,49766.03183067049,49789.764569113075,1.7090642223257895,85093.90526309538
2024-01-01 00:32:00,49779.6333736005,49810.916255165015,49744.85057068552,49784.67702425769,5.129912382020568,255391.0311016344
2024-01-01 00:33:00,49726.74782715271,49736.077220971434,49702.57150163434,49721.33483620308,2.0422906097082203,101545.41523813577
2024-01-01 00:34:00,49767.875072757866,49782.439834903984,49737.592760962354,49748.10685706839,3.598246367438212,179005.94478537433
2024-01-01 00:35:00,49706.83289025931,49709.67591373135,49699.970081137755,49701.880739279266,3.5863624294096104,178248.95775434832
2024-01-01 00:36:00,49717.27607000955,49735.13742654929,49694.741999269776,49714.232621299016,4.466087385732291,222028.1072013443
2024-01-01 00:37:00,49619.292563815565,49622.24560062632,49596.592079567876,49616.16327414366,2.6234172986093602,130163.90102401492
2024-01-01 00:38:00,49552.88326137064,49583.41142336354,49551.48137046333,49559.06882494042,4.856520884880975,240684.6527835768
2024-01-01 00:39:00,49562.7263231641,49613.02719337276,49560.28718269658,49582.583087274244,5.920933008962356,293575.1528710607
2024-01-01 00:40:00,49599.64965216387,49607.86044940242,49587.246189628386,49600.88494418228,1.936193734756868,96036.922667322
2024-01-01 00:41:00,49608.218066223366,49609.65432908039,49604.61651800429,49606.0507483318,3.7301350199410566,185037.2670973257
2024-01-01 00:42:00,49602.43565210395,49655.87979979338,49583.49265141039,49599.84343397391,10.081984265526046,500064.8410738803
2024-01-01 00:43:00,49587.38046732449,49610.34336966514,49586.12006255852,49588.62431499357,5.658474277731697,280595.9551544917
2024-01-01 00:44:00,49513.454367806116,49529.72635289329,49488.04780301236,49505.17143020263,1.3645175916364658,67550.67729349047
2024-01-01 00:45:00,49477.462157386384,49497.62826287031,49475.302539604054,49478.664142973845,2.1990682704804247,108806.9603825713
2024-01-01 00:46:00,49454.430218838395,49473.07520912801,49434.49146442236,49458.93834220171,5.451808490745722,269640.65999728447
2024-01-01 00:47:00,49507.28633014934,49525.7447705312,49483.78676430389,49509.38319078508,5.201332077148476,257514.742910066
2024-01-01 00:48:00,49524.46724462776,49545.39237958094,49493.81982459892,49529.04266396781,3.82511439659824,189454.25414367171
2024-01-01 00:49:00,49436.31523685963,49473.01092586891,49435.330238141236,49440.65271295311,9.386629913775952,464081.10971201386
2024-01-01 00:50:00,49452.51943532937,49493.944316678244,49419.44447617202,49434.8004685069,10.237457641737308,506086.675824075
2024-01-01 00:51:00,49433.26532130856,49446.865868893896,49432.63041582032,49439.63402289251,4.471233280300553,221056.13700903652
2024-01-01 00:52:00,49399.41922129326,49428.373356654825,49386.30100242444,49392.70907283664,6.745913731853477,333198.9543878925
2024-01-01 00:53:00,49430.0030357353,49458.19662162849,49376.17091952669,49419.04464410526,6.846332342642005,338339.20368940703
2024-01-01 00:54:00,49481.5530118601,49493.021687693865,49456.71150502838,49470.508493581554,7.111746278955154,351821.70469724794
2024-01-01 00:55:00,49528.11701781591,49549.97191067888,49504.7236477568,49532.45243392063,3.719829356452192,184252.2706607698
2024-01-01 00:56:00,49486.15614165478,49501.93342597182,49483.483433371235,49483.93039238253,8.878898434441075,439362.79209091637
2024-01-01 00:57:00,49470.69552286222,49492.87105606836,49440.688188313594,49453.875835022365,4.862805607531182,240484.58472469755
2024-01-01 00:58:00,49487.25869443239,49516.86175898461,49476.219554136704,49492.03907258432,5.843984162050222,289230.6924877535
2024-01-01 00:59:00,49536.03595078851,49578.60775496504,49487.760710688155,49521.63986948052,5.004087020456621,247810.59530259456
2024-01-01 01:00:00,49512.07723889624,49522.48369168002,49505.69188848033,49513.47545248143,4.720627655402483,233734.68153607578
2024-01-01 01:01:00,49502.79429006305,49515.771443311176,49484.70052200398,49505.17927931978,5.556808919875719,275090.82179937075
2024-01-01 01:02:00,49447.47754136275,49471.28179709951,49444.4587142787,49456.333312179704,2.628228852412966,129982.5621456232
2024-01-01 01:03:00,49387.66721015872,49416.69235066756,49375.26693866562,49405.48405802339,1.0576939616527015,52255.882160700145
2024-01-01 01:04:00,49428.29350127843,49462.89941087634,49406.299170776554,49414.64673801942,4.573239047972547,225984.99200407966
2024-01-01 01:05:00,49496.10550270697,49531.12767482441,49490.4916412526,49495.58076414634,3.2391447261534614,160323.34940008732
2024-01-01 01:06:00,49492.50499662795,49505.17645150958,49467.598525494206,49489.7416436775,6.09500735597328,301640.33936343156
2024-01-01 01:07:00,49542.68164152255,49556.77485873237,49539.551532445665,49547.01913838216,5.867580317423298,290721.1142833666
2024-01-01 01:08:00,49560.76344277493,49565.6547836017,49515.06047133057,49562.920130484265,5.026960039393404,249150.81893159132
2024-01-01 01:09:00,49528.50745504467,49546.10572313914,49505.77136116106,49524.98199261731,7.96314958110877,394374.8396089299
2024-01-01 01:10:00,49546.577235320095,49561.45382801174,49519.37739947919,49542.168213433986,4.98754464227406,247093.77563955294
2024-01-01 01:11:00,49623.4790636434,49637.085121484604,49608.7835609119,49612.31455509156,2.083698314108207,103377.09619745034
2024-01-01 01:12:00,49621.6877616879,49633.27246781291,49613.74620969809,49631.56637751196,4.5527115166911685,225958.2038383209
2024-01-01 01:13:00,49699.9199444786,49728.05840711999,49699.030007764355,49704.511986294594,7.34193553371002,364927.32273789187
2024-01-01 01:14:00,49568.93268927411,49586.615338166645,49555.19522089467,49578.110371252056,1.2314906540789141,61054.97956908979
2024-01-01 01:15:00,49610.02781449287,49626.784488043355,49590.98351903144,49606.923853128115,4.811927345900047,238704.9134348485
2024-01-01 01:16:00,49614.380167904776,49640.92399236081,49580.62007350185,49607.81181321783,6.15092406911791,305133.88369819336
2024-01-01 01:17:00,49599.429800381484,49605.96053244901,49563.025098820865,49588.64664971519,10.304484669055567,510985.4491612039
2024-01-01 01:18:00,49604.01783920826,49612.60047440183,49594.08148989854,49607.607015045665,7.416515273855212,367915.5751264931
2024-01-01 01:19:00,49504.63939347822,49507.87317563872,49482.32337111564,49494.24146123294,5.265232766728971,260598.70190607925
2024-01-01 01:20:00,49493.655799086344,49517.64028995423,49481.67335123223,49512.14242977601,6.041518452693894,299128.52212190005
2024-01-01 01:21:00,49511.51142766193,49523.13277366313,49482.26347373118,49498.435001850994,1.2046092794301484,59626.27412049976
2024-01-01 01:22:00,49585.406129899005,49646.026432242565,49580.06477593605,49588.14273109113,2.900555628188075,143833.16649005996
2024-01-01 01:23:00,49559.49261898532,49599.016546090395,49546.22158609857,49575.161166057456,6.301911342221261,312418.2704448245
2024-01-01 01:24:00,49519.067938840664,49560.952615376555,49510.588755691795,49525.0588364333,5.322334793312636,263588.9437860044
2024-01-01 01:25:00,49493.98008666144,49507.98482097847,49458.08625348312,49495.736823786356,5.577482373194786,276061.59968295647
2024-01-01 01:26:00,49539.75019254654,49561.08325992492,49513.22208079789,49530.06535607692,5.068229307354722,251029.72883286382
2024-01-01 01:27:00,49556.18774802952,49558.92975847733,49517.57838517078,49542.370056143845,4.989818204836971,247207.42001691659
2024-01-01 01:28:00,49529.69973784117,49541.150316604915,49524.31635123125,49537.40023893034,5.205861296957595,257884.8346557454
2024-01-01 01:29:00,49555.36310949684,49590.33495344784,49542.079244091365,49570.42458190458,2.8879296314703895,143155.89799465044
2024-01-01 01:30:00,49560.21698696424,49561.30977579714,49544.7509690408,49555.82848705946,4.542146055310135,225089.81088012274
2024-01-01 01:31:00,49608.649236490885,49624.50169309831,49572.123611463794,49597.25862141472,2.511790737142317,124577.93479292143
2024-01-01 01:32:00,49573.54658179702,49599.91477080818,49528.2853711456,49548.96488749153,3.760807086523518,186344.09827878312
2024-01-01 01:33:00,49557.16347446713,49574.476158163525,49536.78389173214,49547.35582603051,7.391810018409066,366244.6411805311
2024-01-01 01:34:00,49537.558066810525,49549.54829163381,49536.04007037046,49536.421498385535,4.638495379004873,229774.46221269894
2024-01-01 01:35:00,49464.38231940392,49501.58474937413,49463.73119751949,49480.37355181229,6.191678950561616,306366.5873866819
2024-01-01 01:36:00,49479.18833325715,49505.2834051939,49436.16727960271,49485.91967017948,5.2305891082251,258840.51243734302
2024-01-01 01:37:00,49492.24109686615,49532.06068890379,49467.89590612795,49495.29195091322,4.230216666213451,209375.80890985357
2024-01-01 01:38:00,49492.49676969827,49527.37065983941,49485.14983954224,49488.49557308526,2.9828625867831535,147617.38192113975
2024-01-01 01:39:00,49480.76741302951,49494.959433457545,49471.477827154136,49474.93575585695,4.199888695181284,207789.2233758439
2024-01-01 01:40:00,49409.99887592699,49462.247007246006,49399.75237484289,49424.05535190207,5.366356891961049,265227.12006634404
2024-01-01 01:41:00,49388.966609788724,49406.78062283027,49379.69377719801,49390.973995196306,6.1603068882485195,304263.5573199113
2024-01-01 01:42:00,49371.830883962386,49403.05134257134,49315.391027001184,49350.80487704318,5.244673729114572,258828.86984928764
2024-01-01 01:43:00,49331.7170205013,49348.34430559082,49314.60968933318,49324.98162402233,6.298960635891421,310696.11761578434
2024-01-01 01:44:00,49323.652734918,49334.57714322775,49311.49883047121,49315.070574600286,1.9596597948805878,96640.7610867429
2024-01-01 01:45:00,49343.85527775873,49354.23201861516,49325.92517403406,49338.392637666955,6.733325115167004,332211.4382891737
2024-01-01 01:46:00,49438.16457281926,49445.806121638816,49416.82726106643,49443.79367942211,2.7434873185960935,135648.42094277625
2024-01-01 01:47:00,49446.89346346085,49457.176283276065,49442.96135518715,49445.81901464291,6.967009234316043,344489.477673337
2024-01-01 01:48:00,49459.77098299699,49484.802570650645,49434.09056418735,49459.00232892695,6.004811686825686,296991.99520347937
2024-01-01 01:49:00,49456.048687208684,49478.30809891411,49438.26067813082,49469.183418821936,1.2596208757100675,62312.41613867844
2024-01-01 01:50:00,49360.11012644373,49392.34582771348,49334.230753138414,49353.14551554586,6.4739256483698595,319508.5945808223
2024-01-01 01:51:00,49358.78443267127,49380.56580047112,49350.20898886856,49377.42642793015,6.990194679665823,345157.82351210795
2024-01-01 01:52:00,49361.79594316833,49370.94455991849,49347.707516348506,49355.08286725461,7.5157569206918104,370940.80563088664
2024-01-01 01:53:00,49484.95804879259,49511.86270485369,49479.72539750021,49485.85003075872,3.462803431787954,171359.77131145532
2024-01-01 01:54:00,49475.34000055354,49481.293378859795,49432.66832220262,49472.52796459951,5.358821684141052,265114.45562597044
2024-01-01 01:55:00,49490.41736767022,49495.913834087085,49482.54746620014,49491.65155900523,6.388898766097418,316197.15157745185
2024-01-01 01:56:00,49488.68177918496,49499.25794326509,49484.43838840768,49493.12769913569,6.472653734824158,320351.8778499396
2024-01-01 01:57:00,49430.247877303984,49452.47511370862,49412.863469730946,49434.58622970487,5.819041523725938,287661.9099788631
2024-01-01 01:58:00,49487.38901802973,49497.12322863624,49445.85824859104,49479.85784472353,4.146727513086756,205179.48786833658
2024-01-01 01:59:00,49524.98566966407,49551.32763359917,49512.305590584125,49513.7565228896,6.975887508218294,345402.39561298763
2024-01-01 02:00:00,49564.537267016225,49606.12361271921,49543.19986208406,49589.56898492528,6.987639933629033,346514.05253051565
2024-01-01 02:01:00,49519.067894276486,49523.92617889823,49507.76929073927,49514.22805088048,4.691443387806795,232293.197791661
2024-01-01 02:02:00,49589.207609823294,49631.036102509206,49581.178359839185,49596.199734210015,3.4328903919178773,170258.31754320953
2024-01-01 02:03:00,49519.11505668368,49534.81156405465,49474.508698124075,49503.038643578446,3.5441933216037125,175448.33895966123
2024-01-01 02:04:00,49548.45791137369,49570.00176145905,49517.631457910036,49545.66178417464,7.729635430664424,382969.90276267263
2024-01-01 02:05:00,49657.98069266419,49686.322233331055,49648.13238107233,49656.70869882437,6.901356769836853,342698.66274644807
2024-01-01 02:06:00,49608.45387640766,49685.23866982316,49605.05174683451,49613.18202710694,4.959920434559941,246077.4353597897
2024-01-01 02:07:00,49580.13898992752,49580.970771278684,49522.541787537535,49552.9144485176,4.601653584958005,228025.34641713835
2024-01-01 02:08:00,49585.1215581819,49615.19098277528,49572.51766529836,49586.78296431268,1.4636264782886443,72576.52851972032
2024-01-01 02:09:00,49559.94777547609,49580.200480564126,49542.83524476205,49548.45036092241,4.831197791243817,239378.36394324224
2024-01-01 02:10:00,49482.41460392278,49505.57871110088,49465.3679716941,49485.65806103473,2.617769690891652,129542.05580600486
2024-01-01 02:11:00,49485.84275266308,49521.32754502388,49470.51039543564,49475.479460694696,5.317998952983516,263110.54797033186
2024-01-01 02:12:00,49432.72756697677,49441.11382759646,49385.93977634779,49424.172740017515,7.370494493522882,364280.59302722284
2024-01-01 02:13:00,49456.40718850853,49466.38088898726,49423.315680551364,49453.670912404596,3.0390968940551177,150294.49766951273
2024-01-01 02:14:00,49410.43597679684,49416.83128706648,49395.03508486418,49399.91268210081,5.477173520776068,270571.8936710524
2024-01-01 02:15:00,49487.93269704772,49491.586692486155,49467.58867113987,49483.177352580366,6.995559524019852,346162.512607607
2024-01-01 02:16:00,49448.770032430904,49455.14004949087,49422.26418843835,49436.836274745474,5.440590790544502,268965.5961500366
2024-01-01 02:17:00,49432.66695662062,49463.92193232168,49385.053465090255,49414.33525210363,3.952034076299486,195287.1367740005
2024-01-01 02:18:00,49473.3428174891,49493.085322467516,49442.103485570195,49483.52238801339,5.020772810544227,248445.5237756942
2024-01-01 02:19:00,49411.7996016674,49417.89318091927,49380.58255151744,49398.83911473916,6.914497424455753,341568.14582996804
2024-01-01 02:20:00,49423.17259839761,49426.65881846814,49411.47399531753,49421.385789521526,5.525155719794884,273060.85237516445
2024-01-01 02:21:00,49488.52973611173,49500.62501544716,49473.41254837664,49496.058646926664,4.993258834879314,247146.63213047123
2024-01-01 02:22:00,49408.155574383665,49446.43569094394,49397.83039822374,49402.0061333585,7.312286252423252,361241.6102910866
2024-01-01 02:23:00,49417.38726731028,49428.98982016426,49386.450554249706,49409.13560831283,6.029835739900847,297928.9717686122
2024-01-01 02:24:00,49430.3814070227,49446.39125275413,49408.54860606666,49432.64378790938,2.5941951421001064,128237.92437575951
2024-01-01 02:25:00,49469.472550611565,49509.40282385749,49437.651470599085,49480.65188883884,6.26282532396399,309888.67969566653
2024-01-01 02:26:00,49407.62501506766,49430.71738641841,49380.581584372776,49395.93186241679,6.899117509564532,340788.3384132563
2024-01-01 02:27:00,49341.602184413445,49364.78783239806,49315.99380670473,49340.10070609327,2.525367225825024,124601.87324207407
2024-01-01 02:28:00,49367.69926269429,49368.303938748635,49307.13815946835,49350.374316744615,0.4625210082667559,22825.584887322533
2024-01-01 02:29:00,49382.54849635595,49424.060397653506,49341.8503759961,49378.61648631913,2.916134662443297,143994.69511924926
2024-01-01 02:30:00,49395.073138873246,49404.31458977837,49394.83297414051,49395.41518571863,4.79500062463277,236851.04666951587
2024-01-01 02:31:00,49412.3955493481,49447.11639053912,49398.05223883301,49403.84930293055,7.01957669009587,346794.10896786035
2024-01-01 02:32:00,49378.39431326917,49405.77553926602,49344.37613821922,49373.82439493092,3.2180959316337425,158889.703414526
2024-01-01 02:33:00,49390.006998127225,49405.393621214236,49349.50821544085,49375.92473044415,6.110240533308935,301698.7766575709
2024-01-01 02:34:00,49404.66062179216,49438.48809163275,49400.655619928824,49405.43140790597,0.7847622695636236,38771.51848043822
2024-01-01 02:35:00,49368.94305089084,49401.77042044884,49346.16652609542,49379.49999337967,5.360613440720161,264704.4113605521
2024-01-01 02:36:00,49462.231776448076,49475.15812240203,49426.843171337416,49451.26033775037,4.18651909222914,207028.64553878558
2024-01-01 02:37:00,49485.923422493666,49507.36261523059,49452.99921637372,49479.696704828144,9.197197563278799,455074.54596541944
2024-01-01 02:38:00,49426.358247633536,49435.25462508143,49413.39263211649,49431.383710098075,1.215827425534691,60100.031996866004
2024-01-01 02:39:00,49459.18592806523,49473.39976774362,49455.02668790736,49471.30683525845,4.970997034391542,245921.71956554378
2024-01-01 02:40:00,49410.45184455386,49417.37478343291,49383.285904937184,49395.51994643178,1.2035572967511774,59450.33845834629
2024-01-01 02:41:00,49449.80607474098,49465.33694053159,49430.216298112,49448.118227366824,3.900584533675099,192876.56517700478
2024-01-01 02:42:00,49507.73585369135,49525.49505938499,49501.07806910408,49510.56716191455,1.5976900687920792,79102.54145485412
2024-01-01 02:43:00,49466.701737773765,49472.00829887376,49444.29827658721,49465.68117386747,9.601577480181655,474948.5704008516
2024-01-01 02:44:00,49514.87054423598,49521.678447370294,49467.84784750607,49490.10262356721,4.288904263878024,212258.3121619784
2024-01-01 02:45:00,49535.509590582806,49554.76130378425,49500.96440076403,49540.520490675895,4.577941013379966,226793.58057845576
2024-01-01 02:46:00,49576.61259858253,49595.50366175541,49549.59719597145,49591.80596209344,4.914532549789393,243720.54460354787
2024-01-01 02:47:00,49671.45224771523,49688.95689026347,49652.435028559914,49672.61886522692,2.735446414424832,135876.78716997625
2024-01-01 02:48:00,49659.182841915084,49660.35161581275,49641.48728371843,49648.87178138214,7.110477467321552,353027.1840794546
2024-01-01 02:49:00,49621.49603369721,49623.204807401606,49609.36890590297,49616.36476123356,6.2803882909726845,311610.03628708096
2024-01-01 02:50:00,49577.02031221593,49599.95358856201,49574.546920784276,49594.719442892485,6.835876725343561,339023.3883396125
2024-01-01 02:51:00,49536.22979796766,49580.6542715697,49523.908684395035,49545.329423376264,2.5640762359274203,127038.00177567468
2024-01-01 02:52:00,49532.37471249695,49541.42387307479,49524.94678488286,49538.7749786808,7.270630430488103,360178.1248490992
2024-01-01 02:53:00,49549.43231123778,49573.088394415616,49539.8537664144,49552.996437073125,7.039682558652616,348837.36474703887
2024-01-01 02:54:00,49563.26685120428,49567.858599143794,49555.309373989185,49556.65548008237,4.535213930018365,224750.03425839051
2024-01-01 02:55:00,49604.62601365608,49609.39089969405,49593.97642377962,49602.62030184952,6.790042151087128,336803.88265392836
2024-01-01 02:56:00,49605.27610824998,49607.659293649005,49600.69415599515,49604.496880893195,5.545343246588574,275073.9617788851
2024-01-01 02:57:00,49677.95281210785,49684.62508345185,49623.82342063807,49683.44855526849,1.812000935718049,90026.45527184606
2024-01-01 02:58:00,49664.71997044595,49685.40451354319,49651.00923784944,49679.80915938862,4.6343881961759195,230235.52115654296
2024-01-01 02:59:00,49800.72842877543,49831.09822544774,49795.7295569502,49811.91181014336,4.036979924440705,201089.68797555962
2024-01-01 03:00:00,49832.01179616368,49861.31860383258,49804.45570461306,49817.81795260572,5.170838576095789,257599.89484625097
2024-01-01 03:01:00,49789.15391834286,49804.47981590136,49777.88959063231,49791.393868031875,7.042252575466616,350643.57170322014
2024-01-01 03:02:00,49735.609293439804,49760.93940354311,49719.293806372094,49742.97692689148,1.717317328938909,85424.47626955906
2024-01-01 03:03:00,49759.732914201966,49780.83423415947,49745.415265009244,49765.92151750341,4.112844183919126,204679.48087063959
2024-01-01 03:04:00,49748.559774935675,49751.659215306805,49742.15016723538,49742.2674373018,3.35632513407732,166951.22242581187
2024-01-01 03:05:00,49784.25979964028,49828.74538434703,49763.7338679349,49813.40089179796,3.4422173893785866,171468.55477383372
2024-01-01 03:06:00,49807.92168086895,49822.190261389296,49779.28196933576,49795.150835245644,3.353781902332865,167002.07569518208
2024-01-01 03:07:00,49804.28023523611,49820.03282241521,49790.20166704893,49793.44835076945,5.136340710960874,255756.11590318472
2024-01-01 03:08:00,49761.94054933269,49781.46731657215,49731.26325449681,49764.27650014531,6.046350905674679,300892.27828689874
2024-01-01 03:09:00,49686.1981880984,49729.305254591134,49669.60252793942,49707.36621864804,5.696649917779051,283165.46368247457
2024-01-01 03:10:00,49663.87244049505,49671.643825430096,49652.11719956796,49655.510491988,5.3713364151183125,266716.4517169046
2024-01-01 03:11:00,49706.69238021122,49707.04006240208,49703.58962728074,49704.03409655475,6.243488975651286,310326.5889272352
2024-01-01 03:12:00,49717.39706741773,49733.00842669054,49708.076107017536,49728.17000414789,9.760652267020777,485379.37528578076
2024-01-01 03:13:00,49655.110128482134,49692.64393510889,49640.038527950936,49654.93150693326,5.271782828627774,261770.015274939
2024-01-01 03:14:00,49663.769174774694,49698.2030270174,49653.45321118082,49660.423136229394,7.042276805626548,349722.44600986823
2024-01-01 03:15:00,49683.035043761134,49694.17229255771,49678.29848290509,49688.69137278,6.9283668691423745,344261.48307820945
2024-01-01 03:16:00,49638.84217195108,49645.021440184915,49614.333081006705,49641.56735185337,8.555588326061233,424712.81412289914
2024-01-01 03:17:00,49646.528427248355,49681.723794919984,49625.16984521075,49656.832815104724,6.121037729900144,303951.3472085996
2024-01-01 03:18:00,49649.43886317065,49709.25299745173,49637.340758707534,49662.35355206131,3.3113676380521313,164450.31038179912
2024-01-01 03:19:00,49592.29034827912,49605.59425631741,49587.18229028021,49595.36037887917,5.609763842043757,278218.259386566
2024-01-01 03:20:00,49610.17971629654,49620.839389021916,49557.04423639426,49613.09704355032,5.502277486835095,272985.0269148917
2024-01-01 03:21:00,49638.21894261495,49647.086253346824,49637.461057472625,49640.36005243781,6.6303652175755525,329133.7166796106
2024-01-01 03:22:00,49692.37150477371,49700.73254215449,49687.5474307042,49697.26281034021,3.2532066610011574,161675.46640812387
2024-01-01 03:23:00,49745.06160737546,49774.55600972306,49732.69169367437,49745.61331375417,7.532642147919237,374715.903521277
2024-01-01 03:24:00,49676.1781389776,49689.64731649215,49661.08734858309,49676.17205415438,5.01047429828024,248901.18331428763
2024-01-01 03:25:00,49629.28688698184,49660.41386356269,49614.9896862985,49641.25315819011,6.6787585078634635,331541.94187126623
2024-01-01 03:26:00,49655.03865034228,49671.14221758205,49646.30215599843,49670.19981214583,5.619346316147266,279114.0543366803
2024-01-01 03:27:00,49680.72794788789,49708.7154088108,49644.8946001462,49665.65241844156,5.245181556640004,260505.3640637027
2024-01-01 03:28:00,49706.480332203195,49748.17448442352,49686.03436192252,49706.5805437206,5.467712820967541,271781.30772535683
2024-01-01 03:29:00,49899.11690673593,49929.70506120056,49883.15688126609,49892.22996240148,6.343984022762446,316515.50974146475
2024-01-01 03:30:00,49927.66143227059,49934.85674635391,49923.05587234201,49924.551717605726,8.917309588142839,445192.6837151386
2024-01-01 03:31:00,49984.439714279615,49989.100270630915,49971.99967389506,49988.464876376966,0.9652452303420915,48251.12729404603
2024-01-01 03:32:00,50032.13980245427,50043.03745912082,50017.5964180202,50038.8341861697,6.08000589784811,304236.4069733554
2024-01-01 03:33:00,50064.70936501956,50072.08090315436,50053.14408362081,50063.588100583445,5.087935592001494,254720.311760261
2024-01-01 03:34:00,50048.94590278754,50089.1803342964,50003.845099351376,50029.81249944031,4.645786865590791,232427.84579786978
2024-01-01 03:35:00,50086.89436381221,50103.352435631736,50058.62071997144,50077.24390800644,0.273443553744932,13693.299535957029
2024-01-01 03:36:00,50048.25310308533,50075.77448890965,50005.61343009531,50057.21809978733,6.160415362510035,308373.25538644526
2024-01-01 03:37:00,50036.41217274833,50036.45043146875,49968.42196141593,50009.00790852798,4.750058726237373,237545.7244063771
2024-01-01 03:38:00,50012.14399535688,50025.237057109414,50010.24893243057,50024.018266873696,3.3311430646472537,166637.16151548384
2024-01-01 03:39:00,50016.237702326194,50044.982753204975,49993.31429330768,50021.45000223264,5.084959945434971,254357.069673931
2024-01-01 03:40:00,50131.97063065987,50174.382999129,50123.96206944969,50145.13239147517,4.4144195378702396,221361.6521580178
2024-01-01 03:41:00,50038.60737103028,50043.39836016798,50016.35594919685,50036.62167916147,1.515213665963684,75816.17296692019
2024-01-01 03:42:00,50072.920380549,50088.904434933844,50048.78675967964,50052.306326308775,5.176369438316251,259089.2287847479
2024-01-01 03:43:00,49992.28458698952,50003.86604064758,49966.57578901935,49996.58821340458,6.160147059400028,307986.3358628384
2024-01-01 03:44:00,49968.68799370005,49981.583267716625,49898.03162994647,49981.43452494043,3.901533170638547,195004.22471515377
2024-01-01 03:45:00,50023.135523548415,50036.46784045669,50017.761254627,50032.38274160355,5.5234256653702465,276350.14693460043
2024-01-01 03:46:00,50026.34952450319,50040.10970080009,50014.1413594946,50019.72260966831,5.216223949120328,260914.0750049074
2024-01-01 03:47:00,49972.46228560672,49979.45188422797,49945.855957085994,49973.32989636135,7.090984445141551,354360.1049670256
